endTime,artistName,trackName,msPlayed
2024-01-13 08:57,Twin Strings,Dhalti Rahe - Stripped.,1160
2024-01-13 08:57,Armaan Malik,"Tere Mere (From ""Chef"")",1295
2024-01-13 08:57,Shafqat Amanat Ali,Darmiyaan,1021
2024-01-13 08:57,Prateek Kuhad,Tere Hi Hum,952
2024-01-13 08:57,Anand Bhaskar Collective,Jaadoogari,1091
2024-01-13 08:57,Vismay Patel,Pal Behta Jaaye 2.0,0
2024-01-13 08:57,Arun Muraleedharan,"Aval - From ""Op 160/18 Kakshi: Amminippilla""",263028
2024-01-13 08:58,Sunidhi Chauhan,Lae Dooba,1207
2024-01-13 09:02,Chirag Katti,Inspiration,6112
2024-01-13 09:02,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",273396
2024-01-13 09:07,Rishab Rikhiram Sharma,Tilak Kamod,1648
2024-01-13 09:07,Chirag Katti,Inspiration,41917
2024-01-13 09:07,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",273396
2024-01-13 13:59,Amaal Mallik,"Jaan Hai Meri (From ""Radhe Shyam"")",270442
2024-01-13 15:22,Pritam,Tum Jo Aaye,284281
2024-01-13 15:22,Shankar-Ehsaan-Loy,Sajdaa,1648
2024-01-13 15:27,Rahat Fateh Ali Khan,"Tere Bin (From ""Simmba"")",905
2024-01-13 15:27,Pritam,Teri Ore,323384
2024-01-13 15:28,Sohail Sen,Isq Risk,1184
2024-01-13 15:28,Rahat Fateh Ali Khan,Main Jahaan Rahoon,719
2024-01-13 15:28,Rahat Fateh Ali Khan,Mann Ki Lagan,1091
2024-01-13 15:33,Rahat Fateh Ali Khan,Jiya Dhadak Dhadak Jaye,319480
2024-01-13 15:38,Vishal-Shekhar,Aas Paas Khuda,319115
2024-01-13 15:44,Pritam,Tera Deedar Hua,347573
2024-01-13 15:48,Pritam,Rabba Main Toh Mar Gaya Oye,213290
2024-01-14 08:19,Pritam,"O Maahi (From ""Dunki"")",233453
2024-01-14 08:23,Anurag Saikia,Aise Kyun,264933
2024-01-14 08:27,Sunidhi Chauhan,Lae Dooba,229877
2024-01-14 08:29,Aditya A,Chaand Baaliyan,103264
2024-01-14 08:30,Amaal Mallik,"Jaan Hai Meri (From ""Radhe Shyam"")",82869
2024-01-14 08:30,Yasser Desai,"Makhna - From ""Drive""",1114
2024-01-14 08:30,Vishal Mishra,Manjha,882
2024-01-14 08:30,Jasleen Royal,Heeriye (feat. Arijit Singh),952
2024-01-14 14:49,Pritam,"Ruaan (From ""Tiger 3"")",603
2024-01-14 14:55,A.R. Rahman,"Main Parwaana - From ""Pippa""",323709
2024-01-14 14:59,Anurag Saikia,Aise Kyun,264933
2024-01-14 15:02,Pritam,Hardum Humdum,188000
2024-01-14 15:07,Sunidhi Chauhan,Lae Dooba,100999
2024-01-14 15:11,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",273396
2024-01-14 15:12,Sivam,Karuppu Vellai,30377
2024-01-14 15:12,Hiphop Tamizha,"Takkunu Takkunu - From ""Mr. Local""",789
2024-01-15 00:56,Vishal Chandrashekhar,Nee Yenadharuginil Nee,696
2024-01-15 08:27,Mohit Lalwani,Radhakrishna Naamawali Chant,498509
2024-01-15 08:31,Arjun Kanungo,Zara Zara - MTV Unwind,208320
2024-01-15 08:49,Amit Trivedi,Nazdeekiyaan,336776
2024-01-15 08:53,Amaal Mallik,"Jaan Hai Meri (From ""Radhe Shyam"")",835
2024-01-15 08:53,Gajendra Verma,Saajna Re,185
2024-01-15 08:53,Arjun Kanungo,Zara Zara - MTV Unwind,650
2024-01-15 08:53,Amit Trivedi,Naina Da Kya Kasoor,1021
2024-01-15 08:53,Stebin Ben,Chupana Bhi Nahi Aata - Recreated Version,882
2024-01-15 08:53,Amit Trivedi,Senti Wali Mental,23016
2024-01-15 08:53,Jasleen Royal,Nachde Ne Saare,882
2024-01-15 08:53,Rahul Vaidya,Aankh Hai Bhari Bhari Aur Tum 2.0,325
2024-01-15 08:53,Amit Trivedi,Raitaa Phailgaya,417
2024-01-15 08:56,Amit Trivedi,Naina Da Kya Kasoor,210951
2024-01-15 09:07,Sachet Tandon,Dilbara,626
2024-01-15 09:07,Gajendra Verma,Saajna Re,13526
2024-01-15 09:07,Papon,Kaun Mera,1137
2024-01-15 09:07,Amit Trivedi,Zinda,719
2024-01-15 09:07,Nikhita Gandhi,Toota Tara,603
2024-01-15 09:07,Nikhita Gandhi,Toota Tara,5851
2024-01-15 09:07,Rekha Bhardwaj,"Laadki (From ""Angrezi Medium"")",1416
2024-01-15 09:07,Amit Trivedi,Sooiyan,789
2024-01-15 09:07,Mohammed Irfan,Hothon Se Chhu Lo Tum - The Unwind Mix,766
2024-01-15 09:07,Shafqat Amanat Ali,Allah Waariyan,743
2024-01-15 09:07,Amit Trivedi,Pashmina,2043
2024-01-15 09:07,Payal Dev,Bepanah Pyaar,673
2024-01-15 09:07,Sachet-Parampara,Nasheeli Aankhein,696
2024-01-15 09:07,Swanand Kirkire,Tu Kisi Rail Si,812
2024-01-15 09:07,Aditi Singh Sharma,Offo,882
2024-01-15 09:07,Alyssa Mendonsa,"Kaash - From ""The Zoya Factor""",1160
2024-01-15 09:07,Alyssa Mendonsa,"Kaash - From ""The Zoya Factor""",789
2024-01-15 09:07,Mohammed Irfan,Pal Pal Dil Ke Paas - The Unwind Mix,812
2024-01-15 09:07,Rahul Vaidya,Chand Si Mehbooba,348
2024-01-15 09:07,Vishal-Shekhar,Hairat,766
2024-01-15 09:08,Darshan Raval,Dil Mera Blast,464
2024-01-15 09:12,One Direction,Night Changes,226600
2024-01-15 09:13,J.Tajor,Like I Do,58203
2024-01-15 09:14,Lauv,I Like Me Better,1509
2024-01-15 09:14,Troye Sivan,Angel Baby,696
2024-01-15 09:14,Troye Sivan,Angel Baby,185
2024-01-15 09:14,Jeremy Zucker,comethru,557
2024-01-15 09:14,Taylor Swift,Lover,905
2024-01-15 09:14,Ali Gatie,It's You,952
2024-01-15 09:14,The Chainsmokers,Closer,3204
2024-01-15 09:14,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),952
2024-01-15 09:14,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),1207
2024-01-15 09:14,Ruth B.,Dandelions,95364
2024-01-15 09:14,Walk off the Earth,My Stupid Heart,928
2024-01-15 09:14,Troye Sivan,Strawberries & Cigarettes,905
2024-01-15 09:14,Selena Gomez & The Scene,Who Says,859
2024-01-15 09:25,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),998
2024-01-15 09:29,Pritam,Ik Vaari Aa,274687
2024-01-15 09:34,Rashid Ali,Kabhi Kabhi Aditi,2368
2024-01-15 09:34,Mohit Chauhan,Masakali,2461
2024-01-15 09:34,Pritam,"Raabta (Title Track) [From ""Raabta""]",278863
2024-01-15 09:46,Vishal Dadlani,Ik Junoon (Paint It Red),297447
2024-01-15 09:50,Guru Randhawa,Lahore,3953
2024-01-15 09:50,Shae Gill,Pasoori,224146
2024-01-15 10:46,A.R. Rahman,Jashn-E-Bahaaraa,157338
2024-01-15 10:50,Amit Trivedi,Madhubala,243333
2024-01-15 10:54,Zac Efron,Rewrite The Stars,217440
2024-01-15 10:55,Roop Kumar Rathod,Aaj Jaane Ki Zid Na Karo,213
2024-01-15 10:55,A.R. Rahman,Tu Hai,234
2024-01-15 10:55,Jasleen Royal,Sang Rahiyo,490
2024-01-15 10:55,Swanand Kirkire,Chiraiyya,661
2024-01-15 10:55,Mame Khan,Chaudhary,618
2024-01-15 10:55,Jonita Gandhi,Piya Tose Naina Laage Re Unplugged,170
2024-01-15 10:55,Anu Malik,Moh Moh Ke Dhaage (Female),661
2024-01-15 10:55,Sachin-Jigar,"Afeemi (From ""Meri Pyaari Bindu "")",170
2024-01-15 10:55,Bhavesh Ahir,Rang Morla,384
2024-01-15 10:55,Jasleen Royal,Teri Dastaan,490
2024-01-15 10:55,Jasleen Royal,Raatein,703
2024-01-15 10:55,Meet Bros.,Befikra,6088
2024-01-15 10:58,Sachin-Jigar,Meet,215411
2024-01-15 11:02,Kanishk Seth,"Rangisari (From ""Jugjugg Jeeyo"")",223271
2024-01-15 11:06,Vishal Chandrashekhar,Aise Dhale Raat Re,0
2024-01-15 11:06,Ajit Kale,Tere Sath Mein,511
2024-01-15 11:06,Pritam,Ale,194578
2024-01-15 11:06,Nihira Joshi Deshpande,Rang Laagyo,1045
2024-01-15 11:06,Rishab Rikhiram Sharma,Tumhi Dekho Naa - Sitar Lofi,512
2024-01-15 11:06,Ashu Shukla,Har Ek Pal,661
2024-01-15 11:06,A.R. Rahman,Sunn Bhavara,768
2024-01-15 11:06,Sunidhi Chauhan,Bhage Re Mann,746
2024-01-15 11:06,Sathya Yamini,Krishna Krishna,661
2024-01-15 11:06,Dikshant,Aankhon Se Batana,725
2024-01-15 11:06,Vishal-Shekhar,Ishq Sufiyana (Female),618
2024-01-15 11:06,Madhubanti Bagchi,Vairaagi,1557
2024-01-15 11:06,Jasleen Royal,"Koi Mane Prem Shikhvado (From ""Gajab Thai Gayo"")",640
2024-01-15 11:06,Arijit Singh,Tu Chale,661
2024-01-15 11:06,Jubin Nautiyal,Humnava Mere,767
2024-01-15 11:06,Amar Khandha,Kaanha Re Kaanha,704
2024-01-15 11:06,Vishal Chandrashekhar,Aaja Sajna,810
2024-01-15 11:06,Arijit Singh,"Itni Si Baat Hain (From ""Azhar"")",597
2024-01-15 11:06,Parthiv Gohil,Aasmani,1002
2024-01-15 11:06,Dream Note,Waqt Ki Baatein,0
2024-01-15 11:06,Vishal-Shekhar,Ishq Sufiyana (Male),533
2024-01-15 11:08,Rishab Rikhiram Sharma,Tumhi Dekho Naa - Sitar Lofi,125678
2024-01-15 11:08,Pritam,Saudebazi (Encore),917
2024-01-15 11:08,Amit Trivedi,Ajnabi,746
2024-01-15 11:08,Madhubanti Bagchi,Vairaagi,5554
2024-01-15 11:08,Derek Gust,Day One (feat. Tayler Gust),1621
2024-01-15 11:12,Derek Gust,Day One (feat. Tayler Gust),220540
2024-01-15 14:37,Amit Trivedi,Ajnabi,47098
2024-01-15 15:02,Hiphop Tamizha,Kadhal Oru Aagayam,22830
2024-01-15 15:02,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",273396
2024-01-15 15:06,Pritam,"O Maahi (From ""Dunki"")",233453
2024-01-15 15:11,Anurag Saikia,Aise Kyun,264933
2024-01-15 15:12,Aditya A,Chaand Baaliyan,103264
2024-01-15 15:15,Yasser Desai,"Makhna - From ""Drive""",183000
2024-01-15 19:06,Pritam,"Ruaan (From ""Tiger 3"")",126495
2024-01-15 19:08,When Chai Met Toast,Tere Aane Se,63943
2024-01-15 19:08,Deepak Rathore Project,Junglee Se Dost,0
2024-01-15 19:12,Amit Trivedi,Madhubala,487
2024-01-15 19:12,Arjun Kanungo,Zara Zara - MTV Unwind,268492
2024-01-15 19:16,Aditi Singh Sharma,Meet (Female Version),236854
2024-01-15 19:16,Rekha Bhardwaj,Hamari Atariya,3204
2024-01-16 04:07,Mohit Lalwani,Radhakrishna Naamawali Chant,502636
2024-01-16 07:27,Pritam,Hardum Humdum,5937
2024-01-16 07:50,Armaan Malik,Kasam Se,185648
2024-01-16 07:51,Ajit Kale,Tere Sath Mein,4151
2024-01-16 07:51,Keshav Tyohar,Manmarziyaan,60231
2024-01-16 07:52,Ajit Kale,Tere Sath Mein,3913
2024-01-16 07:52,Armaan Malik,O Re Piya (The Unwind Mix),789
2024-01-16 07:52,Aditya A,Chaand Baaliyan Duet,1369
2024-01-16 07:52,Keshav Tyohar,Manmarziyaan,60231
2024-01-16 07:53,Aditya A,Chaand Baaliyan Duet,105511
2024-01-16 08:06,Armaan Malik,O Re Piya (The Unwind Mix),138773
2024-01-16 08:27,Hiphop Tamizha,Kadhal Oru Aagayam,2420
2024-01-16 08:27,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",456718
2024-01-16 10:57,Govind Vasantha,"Railin Oligal - From ""Blue Star""",1811
2024-01-16 11:11,A.R. Rahman,"Main Parwaana - From ""Pippa""",153437
2024-01-16 15:37,Dream Note,Zaroori Nahi,0
2024-01-16 15:37,Amit Trivedi,Jadu Salona,208654
2024-01-16 15:39,Twin Strings,Dhalti Rahe - Stripped.,1207
2024-01-16 15:39,Ankur Tewari,Bhool Gaye,1509
2024-01-16 15:39,When Chai Met Toast,Tere Aane Se,63943
2024-01-16 15:39,Amit Trivedi,Dil Na Tod,0
2024-01-16 15:39,Shubhranshu Tiwari,Fidaa,162
2024-01-16 15:39,Raghav Chaitanya,Sun Liya,3985
2024-01-16 15:39,Deepak Rathore Project,Junglee Se Dost,835
2024-01-16 15:39,Amit Trivedi,Zidd,859
2024-01-16 15:43,Pritam,"O Maahi (From ""Dunki"")",233453
2024-01-16 15:46,Anurag Saikia,Aise Kyun,157897
2024-01-16 15:47,Aditya A,Chaand Baaliyan,103264
2024-01-16 15:51,Jasleen Royal,Nachde Ne Saare,194761
2024-01-16 15:55,Pritam,"Ruaan (From ""Tiger 3"")",258020
2024-01-16 15:56,Vishal Mishra,Manjha,36103
2024-01-16 18:10,Arjun Kanungo,Zara Zara - MTV Unwind,311518
2024-01-16 18:10,A.R. Rahman,"Main Parwaana - From ""Pippa""",1602
2024-01-17 05:59,Mohit Lalwani,Radhakrishna Naamawali Chant,720097
2024-01-17 06:03,Rishab Rikhiram Sharma,Kautilya (The Echo Project),191063
2024-01-17 06:54,Pritam,"O Maahi (From ""Dunki"")",233453
2024-01-17 06:56,Salim–Sulaiman,Tujh Mein Rab Dikhta Hai - II,696
2024-01-17 06:56,Rekha Bhardwaj,Aise Kyun - Ghazal Version,557
2024-01-17 06:56,Amit Trivedi,Naina Da Kya Kasoor,208
2024-01-17 06:56,Anurag Saikia,Aise Kyun,16334
2024-01-17 06:56,Mohit Chauhan,Masakali,162
2024-01-17 06:56,Aditya A,Chaand Baaliyan,208
2024-01-17 06:56,Pritam,Tu Hi Haqeeqat,1393
2024-01-17 06:56,Taaruk Raina,Kho Gaye,743
2024-01-17 06:56,Jasleen Royal,Nachde Ne Saare,139
2024-01-17 06:56,Atif Aslam,Tera Hone Laga Hoon,487
2024-01-17 06:56,A.R. Rahman,"Main Parwaana - From ""Pippa""",1230
2024-01-17 06:56,Pritam,Kalank - Title Track,534
2024-01-17 06:56,Atif Aslam,Tu Jaane Na,580
2024-01-17 06:56,Darshan Raval,Asal Mein,696
2024-01-17 06:56,Vishal Mishra,Manjha,905
2024-01-17 06:56,Jasleen Royal,Heeriye (feat. Arijit Singh),1044
2024-01-17 07:01,Arijit Singh,"Satranga (From ""ANIMAL"")",271169
2024-01-17 07:06,Neeraj Shridhar,Tum Hi Ho Bandhu,283693
2024-01-17 07:09,Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),24355
2024-01-17 07:09,Jasleen Royal,Sang Rahiyo,213288
2024-01-17 07:43,Ami Mishra,Hasi - Female Version,1021
2024-01-17 07:43,Kaifi Khalil,Kahani Suno 2.0,348
2024-01-17 07:43,Pritam,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",580
2024-01-17 07:43,Mustafa Zahid,Tera Mera Rishta,162
2024-01-17 07:43,Vilen,Chidiya,162
2024-01-17 07:43,Pritam,Mehrama,69
2024-01-17 07:43,Darshan Raval,Mujhe Peene Do,348
2024-01-17 07:43,Rekha Bhardwaj,Mileya Mileya,116
2024-01-17 07:43,Tanishk Bagchi,"Bolna (From ""Kapoor & Sons (Since 1921)"")",116
2024-01-17 07:43,Kanishk Seth,"Rangisari (From ""Jugjugg Jeeyo"")",139
2024-01-17 07:43,Pritam,Kabira,0
2024-01-17 07:43,Amit Trivedi,Tu Hi Hai,1044
2024-01-17 07:43,Sachet Tandon,Maiyya Mainu,162
2024-01-17 07:43,Shafqat Amanat Ali,Dildaara (Stand By Me),1695
2024-01-17 07:43,Asad Khan,Raanjhana,46
2024-01-17 07:43,Arko,Nazm Nazm,208
2024-01-17 07:43,Pritam,Rasiya,69
2024-01-17 07:43,A.R. Rahman,Kun Faya Kun,1160
2024-01-17 07:43,Javed-Mohsin,Pal,394
2024-01-17 07:43,Iqlipse Nova,Khwab,510
2024-01-17 07:43,Pritam,Shayad,85565
2024-01-17 07:43,Lucky Ali,O Sanam,928
2024-01-17 07:49,A.R. Rahman,Kun Faya Kun,303624
2024-01-17 15:08,Rishab Rikhiram Sharma,Tilak Kamod,132048
2024-01-17 15:25,Amaal Mallik,"Jaan Hai Meri (From ""Radhe Shyam"")",173582
2024-01-17 15:31,A.R. Rahman,Kun Faya Kun,388240
2024-01-17 15:33,Ed Sheeran,Perfect - Acoustic,74357
2024-01-18 04:01,Mohit Lalwani,Radhakrishna Naamawali Chant,502636
2024-01-18 07:11,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",273396
2024-01-18 07:46,Joshua Aaron,Munbe Vaa,105981
2024-01-18 07:50,Amaal Mallik,Buddhu Sa Mann,206858
2024-01-18 08:00,Vishal-Shekhar,Jaane Kyun,277986
2024-01-18 08:05,Amit Trivedi,Love You Zindagi,232505
2024-01-18 08:09,Joi Barua,Dil Dhadakne Do,230318
2024-01-18 08:10,Dominique Cerejo,Sooraj Ki Baahon Mein,37713
2024-01-18 08:13,Pritam,Kabira (Encore),16091
2024-01-18 08:23,Pritam,"Raabta (Title Track) [From ""Raabta""]",76231
2024-01-18 08:27,Pritam,"O Maahi (From ""Dunki"")",233453
2024-01-18 08:32,Anurag Saikia,Aise Kyun,264933
2024-01-18 08:41,Pritam,"Ruaan (From ""Tiger 3"")",200276
2024-01-18 08:52,Arijit Singh,"Satranga (From ""ANIMAL"")",279754
2024-01-18 09:00,A.R. Rahman,"Main Parwaana - From ""Pippa""",323709
2024-01-18 09:08,Sachin Sanghvi,Rangreza,383108
2024-01-18 09:34,Amit Trivedi,Madhubala - Reprise,45310
2024-01-19 04:11,Mohit Lalwani,Radhakrishna Naamawali Chant,502636
2024-01-19 05:49,Mohit Lalwani,Tum Door Mujhse Ho Kahaan (Lo-Fi),16
2024-01-19 16:01,Pritam,"O Maahi (From ""Dunki"")",1230
2024-01-19 16:09,Stephen Zechariah,Sagiyae,1068
2024-01-19 16:09,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",266193
2024-01-19 16:11,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",146628
2024-01-20 03:27,Stephen Zechariah,Sagiyae,28019
2024-01-20 10:26,Aditya A,Chaand Baaliyan Duet,2520
2024-01-20 10:26,Aditi Singh Sharma,Meet (Female Version),236854
2024-01-20 10:26,Anurag Saikia,Kitna Tha Roka,998
2024-01-20 10:33,Amol Shrivastava,Basera,859
2024-01-20 10:33,Kavita Seth,Uden Jab Jab Zulfen Teri,743
2024-01-20 10:33,Gautami Vinayan,Bade Achhe Lagte Hain - Unplugged,1671
2024-01-20 10:33,AD Adarsh Gupta,Har Dua Mein,1230
2024-01-20 10:33,Sachin Sanghvi,Rangreza,382466
2024-01-20 10:33,Arun Prajith,Tum Prem Ho - Acoustic Version,1114
2024-01-20 10:33,Dhaval Kothari,Kaho Poonam Na,2553
2024-01-20 10:33,Manas Roy,Aankhon Mein Teri,1230
2024-01-20 10:33,Mohammed Irfan,Pal Pal Dil Ke Paas - The Unwind Mix,905
2024-01-20 10:33,Darshan Raval,Tuu,1044
2024-01-20 10:33,Ronkini Gupta,Rafu,928
2024-01-20 10:33,Yasser Desai,Mann Jogiya,1486
2024-01-20 10:33,Karthik Rao,Haari Main Haari,650
2024-01-20 10:33,Itz hk,Aankhon Mein Tera Hi Chera - Lofi Mix,301
2024-01-20 10:33,Parul Mishra,Mohbhang,1904
2024-01-20 10:33,Jasleen Royal,Raatein,1300
2024-01-20 10:34,Ali Zafar,Voh Dekhnay Mein - Female Acoustic Version,743
2024-01-20 10:34,Aditi Singh Sharma,Offo,812
2024-01-20 10:34,Arnab Dutta,Beparwaah,301
2024-01-20 10:34,Mahfuz Emon,Tumse Milke Aisa Laga,0
2024-01-20 10:34,Vishal Chandrashekhar,Aaja Sajna,70681
2024-01-20 10:34,Jasleen Royal,Teri Dastaan,1184
2024-01-20 10:34,Priyanka Chopra,Chaoro (Lori),789
2024-01-20 10:35,Swasti Mehul,Fir Milaange,0
2024-01-20 10:35,Sonu Kakkar,Chandni Raatein,0
2024-01-20 10:35,Clinton Cerejo,Kho Jaane De,0
2024-01-20 10:35,Rahul Das,Kahani Suno the Reply,0
2024-01-20 10:35,Abhimanyu-Pragya,Rahen Na Rahen Hum,0
2024-01-20 10:35,Shankar-Ehsaan-Loy,Padharo Maare Des,0
2024-01-20 10:37,Sanam,Ehsan Tera Hoga Mujh Par,2136
2024-01-20 10:37,Ali Zafar,Palat Meri Jaan,1114
2024-01-20 10:37,Shankar-Ehsaan-Loy,Dhara Hogi,139
2024-01-20 10:37,Vishrut Parikh,Tum Se Mil Ke,789
2024-01-20 10:37,Mohammed,Ek Duje Ke - Sad,0
2024-01-20 10:37,Aayush Jain,Lag Ja Gale Se Phir - Unplugged,301
2024-01-20 10:37,Stebin Ben,Mera Dil Bhi Kitna Pagal Hai - Lo Fi Remix,859
2024-01-20 10:37,Rahul Vaidya,Aankh Hai Bhari Bhari Aur Tum 2.0,696
2024-01-20 10:37,Kunal Bojewar,Ek Ajnabee Haseena Se,0
2024-01-20 10:37,Meet Bros.,Befikra,766
2024-01-20 10:39,Sachin Gupta,Tujhse Naraz Nahin Zindagi - Lofi,1787
2024-01-20 10:40,Harjot K Dhillon,O Ri Chiraiyya,928
2024-01-20 10:41,Gaurav Dagaonkar,Bekarar Karke,766
2024-01-20 10:41,Anushka Manchanda,Aate Jaate Hanste Gaate,1439
2024-01-20 10:41,Harish Moyal,Isharon Isharon Mein,1253
2024-01-20 10:41,Santanu Dey Sarkar,Bade Achhe Lagte Hai - Reprise,1927
2024-01-20 10:41,Swasti Mehul,Oh Bhaiya,1044
2024-01-20 10:41,Rakesh Sutradhar,Tujhe Dekhe Bina,952
2024-01-20 10:41,Monu music,Jaaniye,789
2024-01-20 10:41,Mohan Kannan,"Shikayatein (From ""Lootera"")",743
2024-01-20 10:41,Parul Mishra,"Mohbhang (From ""Aspirants"") - Extended",998
2024-01-20 10:41,Sonu Kakkar,Jiye To Jiye Kaise,1300
2024-01-20 10:41,Karan Nawani,Kaho Naa Pyar Hai,4597
2024-01-20 10:42,Satyajeet Jena,Naino Ki To Baat Naina Jane Hai pt.7,18204
2024-01-20 10:42,Anoop Shankar,Chandra Chooda - Keerthanam,2321
2024-01-20 10:45,Arijit Singh,"Mere Yaaraa & Tu Jo Mila (From ""Love In Lo-Fi Volume 1"")",210336
2024-01-20 10:48,Kelsea Ballerini,I Quit Drinking,171200
2024-01-20 10:51,Arijit Singh,Har Har Gange,182571
2024-01-20 10:51,Shilpa Rao,Tose Naina Lage,1393
2024-01-20 10:51,Parul Mishra,Mohbhang,22158
2024-01-20 10:54,Chintan Trivedi,Jai Aadhyashakti,1253
2024-01-20 10:54,Maanya Arora,Aarti Kunj Bihari Ki,975
2024-01-20 10:54,AP Dhillon,With You,135140
2024-01-20 10:57,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,214994
2024-01-20 11:01,Armonian,Agajanana Padmarkam,244957
2024-01-20 11:06,Rajat Nagpal,Main Royaan,249353
2024-01-20 11:09,Rishab Rikhiram Sharma,Kautilya (The Echo Project),191063
2024-01-20 11:12,Aditya A,Heeriye,172461
2024-01-20 11:13,When Chai Met Toast,Tere Aane Se,63943
2024-01-20 15:22,Yasser Desai,Mann Jogiya,305529
2024-01-20 15:25,Amit Trivedi,Madhubala,255
2024-01-20 15:25,Arjun Kanungo,Zara Zara - MTV Unwind,1044
2024-01-20 15:25,Aditi Singh Sharma,Meet (Female Version),1230
2024-01-20 15:25,Amit Trivedi,Senti Wali Mental,557
2024-01-20 15:25,Amit Trivedi,Nazdeekiyaan,205148
2024-01-20 15:25,Amit Trivedi,Raitaa Phailgaya,766
2024-01-20 15:29,Arjun Kanungo,Zara Zara - MTV Unwind,203197
2024-01-20 15:29,Vishal-Shekhar,Jab Mila Tu,1021
2024-01-20 15:29,Aditi Singh Sharma,Meet (Female Version),3390
2024-01-20 15:29,Jasleen Royal,Nachde Ne Saare,1114
2024-01-20 15:29,Mohammed Irfan,Pal Pal Dil Ke Paas - The Unwind Mix,1044
2024-01-20 15:32,Shilpa Rao,Manmarziyan,2298
2024-01-20 15:32,Amit Trivedi,Naina Da Kya Kasoor,205334
2024-01-20 15:32,Shafqat Amanat Ali,Allah Waariyan,1207
2024-01-20 15:32,Lucky Ali,Safarnama,1578
2024-01-20 15:36,Falguni Pathak,Vasaladi,952
2024-01-20 15:36,Amaal Mallik,Buddhu Sa Mann,1207
2024-01-20 15:36,Amit Trivedi,Manja,1114
2024-01-20 15:36,Kavita Seth,Uden Jab Jab Zulfen Teri,1021
2024-01-20 15:36,Papon,Kaun Mera,1253
2024-01-20 15:36,Amit Trivedi,Love You Zindagi,1300
2024-01-20 15:36,Salim–Sulaiman,Kurbaan Hua,1021
2024-01-20 15:36,Shafqat Amanat Ali,Allah Waariyan,882
2024-01-20 15:36,Vishal Dadlani,Tu Meri,952
2024-01-20 15:36,Swanand Kirkire,Chiraiyya,1137
2024-01-20 15:36,Swanand Kirkire,Tu Kisi Rail Si,1184
2024-01-20 15:36,Lucky Ali,Safarnama,242044
2024-01-20 15:36,Rekha Bhardwaj,Hamari Atariya,1486
2024-01-20 15:37,Amit Trivedi,Jugni,1811
2024-01-20 15:37,Vishal-Shekhar,Adhoore,1625
2024-01-20 15:37,Amit Trivedi,"Iktara (From ""Wake Up Sid"") - Male Version",1021
2024-01-20 15:37,Gaurav Dagaonkar,Bekarar Karke,1091
2024-01-20 15:37,Yasser Desai,Naino Ne Baandhi,1346
2024-01-20 15:37,Armaan Malik,Sau Aasmaan,0
2024-01-20 15:37,Amit Trivedi,Zinda,1114
2024-01-20 15:37,Nikhita Gandhi,Toota Tara,1253
2024-01-20 15:37,Mohammed Irfan,Hothon Se Chhu Lo Tum - The Unwind Mix,1300
2024-01-20 15:37,Amit Trivedi,Pashmina,1346
2024-01-20 15:37,Amit Trivedi,Ikk Kudi,1114
2024-01-20 15:37,Richa Sharma,Holi (Manganiyars & Langa's Folk Song),1300
2024-01-20 15:37,Sachet-Parampara,Nasheeli Aankhein,835
2024-01-20 15:37,Vishal-Shekhar,"Jaane Kyun (From ""Dostana"")",975
2024-01-20 15:37,Sanjay Leela Bhansali,Meri Jaan,1253
2024-01-20 15:37,Armaan Malik,Kaun Tujhe (Armaan Malik Version),1091
2024-01-20 15:37,Sona Mohapatra,Jiya Lage Na,46
2024-01-20 15:37,Sukriti Kakar,Pehli Baar,952
2024-01-20 15:37,Amit Trivedi,Phero Na Najariya,2020
2024-01-20 15:37,Tulsi Kumar,Tere Naal,1160
2024-01-20 15:37,Amit Trivedi,Sweetheart,1300
2024-01-20 15:37,Vishal-Shekhar,Vele,301
2024-01-20 15:37,Amaal Mallik,Ghar Se Nikalte Hi,3459
2024-01-20 15:37,Vishal-Shekhar,Hairat,1230
2024-01-20 15:37,Swanand Kirkire,Monta Re,835
2024-01-20 15:37,Neeti Mohan,Miss Karte Hain - 1 Min Music,1369
2024-01-20 15:37,Vishal Dadlani,Ik Junoon (Paint It Red),1300
2024-01-20 15:37,Ilaiyaraaja,"Ae Zindagi Gale Laga Le - Take, 1",1346
2024-01-20 15:40,Amit Trivedi,Moti Veraana (From Songs of Faith),928
2024-01-20 15:40,Vishal-Shekhar,Adhoore,138669
